TOWN_ID,C_Name,T_Name,Address,disastertype,Time,situation,Lon,Lat
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉嘉129線特富野大橋,淹水&交通中斷,2009-8-11 19:43,上述橋樑已沖毀。,120.790244,23.508984
6403000,高雄縣,旗山鎮,高雄縣旗山鎮,淹水&交通中斷,2009-8-10 23:16,旗尾溪石頭護岸沖垮,120.476774,22.856525
#N/A,嘉義縣,,嘉義縣嘉149甲線來吉大橋,淹水&交通中斷,2009-8-11 19:20,上述橋樑沖毀。,120.790244,23.508984
1001013,嘉義縣,中埔鄉,嘉義縣義竹鄉後鎮8號,淹水&交通中斷,2009-8-9 10:10,上述地點道路不通，水快速淹入民宅，10人受困待援。,120.209947,23.36386
#N/A,高雄縣,,高雄縣,淹水&交通中斷,2009-8-9 19:55,"該名因駕駛車輛行駛於湖內鄉湖中路與中華路口 因遇到積水造成汽車拋錨,下車後因積水內有電  而遭觸電死亡",120.719217,23.268681
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉舊車站69號,淹水&坡地災害,2009-8-10 10:30,"1.淹水堤防潰堤   竹崎鄉舊車站69號國軍20人
2.淹水竹崎鄉和平村國軍20人
3.淹水竹崎內埔村國軍5人
4.土石流竹崎鄉坑頭村國軍15人
5.土石流竹崎鄉塘興村國軍4人",120.554352,23.526842
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉,淹水&坡地災害,2009-8-10 14:08,堤防潰堤淹水，土石流，如附件。,120.551997,23.525027
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉和平村羌仔科12鄰29號,淹水&坡地災害,2009-8-9 16:44,竹崎鄉和平村羌仔科12鄰29號房子淹水土石崩塌。,120.551959,23.511802
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉中崙村4鄰中崙溪3號下游,淹水&坡地災害,2009-8-9 05:50,下游土石流滑落中崙國小附近沿岸流失1困搶救中1戶遭流失多戶遭部份流失村民賴樹木遭河水沖走,120.560966,23.373781
1000803,南投縣,草屯鎮,坪頂股坑巷往牛角坑方向,交通中斷&坡地災害,2009-8-9 18:36,土石坍方道路不通,0,0
1000812,南投縣,信義鄉,南投縣信義鄉神木村5鄰57號,交通中斷&坡地災害,2009-8-9 10:41,對外聯繫道路遭土石中斷,120.871514,23.568506
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉同仁村柚仔宅桂竹林道及21鄰法雨道場土石竹林,交通中斷&坡地災害,2009-8-9 09:50,同仁村柚仔宅桂竹林道及21鄰法雨道場土石竹林坍方中斷(道路中斷)。,120.499773,23.411199
1001016,嘉義縣,番路鄉,嘉義縣番路鄉公田村後殼仔4.18號,交通中斷&坡地災害,2009-8-9 15:20,"公田村後殼仔4.18號2戶民宅附近地面滑動道路中斷請求救援
公田村4號09****9830劉先生
大湖鄰18號09****0790林先生
位於臺18線公田交叉口處",120.663916,23.436464
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村,交通中斷&坡地災害,2009-8-11 12:38,"1.來吉村發生土石流埋民宅6戶約300人疏散來吉國小
2.共有五林橋.來吉大橋.來吉橋.蘭花橋.行善橋.塔山橋.出瑪鈉橋.科仔林橋共8座全斷",120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉9鄰特富野山莊,交通中斷&坡地災害,2009-8-9 04:13,阿里山鄉達邦村9鄰特富野山莊共13人受困，目前房屋已經隨土石流開始滑動，救援人員無法靠近，道路皆斷。,120.790244,23.508984
6400500,高雄縣,三民鄉,高雄縣三民鄉全鄉,交通中斷&坡地災害,2009-8-9 07:00,全鄉均土石流，通訊中斷，僅能以衛星電話聯繫，民族國小被淘空，現場遺留一輛轎車（學校教師所有），正在查證人員安危，鄉公所前道路被沖刷200公尺，連外道路中斷，全鄉人員受困，已有斷糧危機。,120.719217,23.268681
1000807,南投縣,鹿谷鄉,溪杉公路牛彎、猴彎處,交通中斷&坡地災害,2009-8-9 12:13,土石掉落,120.707683,23.461897
1000811,南投縣,水里鄉,上安村三廓巷,交通中斷&坡地災害,2009-8-9 13:36,局部邊坡崩塌、交通中斷,0,0
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉沄水村4鄰大興11號,交通中斷&坡地災害,2009-8-9 14:30,邊坡滑落道路受阻(中斷)、電線斷掉。,120.532967,23.376076
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉家172線往沄水國小網關子嶺54.5K,交通中斷&坡地災害,2009-8-11 21:45,道路旁土石崩落.路面剩1/3寬可通行.,120.461444,23.453968
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉東興村,交通中斷&坡地災害,2009-8-9 02:05,東興村水圳橋士石滑落，橋面遭土石吞沒，道路中斷。,120.550459,23.357727
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉鄰管處奮起湖工作站,交通中斷&坡地災害,2009-8-10 13:23,2名工人受困現場交通中斷土石流,120.551997,23.525027
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和、瑞里、瑞峰村,交通中斷&坡地災害,2009-8-11 14:55,道路清除，土石埋沒村民挖掘囷62甲線道路中斷，申請進入太和救災之特戰人員(如附件),120.558843,23.578481
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,交通中斷&坡地災害,2009-8-10 20:20,嘉122縣梅山往太和村道路中斷土石掉落現有民眾受困影響搜救情形是否可派挖土機等機具搶修道路以利搶救人員進入災區搶救,120.558843,23.578481
1001327,屏東縣,霧臺鄉,屏東縣霧臺鄉,交通中斷&坡地災害,2009-8-10 13:42,"1.霧臺大武1號橋斷
2.大武村小三巷第二鄰土石流.約20-30人撤至大武分校校舍",120.746496,22.747204
1001326,屏東縣,三地門鄉,屏東縣三地門鄉青山村青山橋,淹水&交通中斷&坡地災害,2009-8-9 17:07,屏東縣三地門鄉青山村青山橋溪水暴漲土石及樹木沖刷橋墩，恐有斷橋之虞。,120.640537,22.819911
